"REF_DATE","GEO","DGUID","Components","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-04","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1285","","","","0"
"2015-05","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1446","","","","0"
"2015-06","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1600","","","","0"
"2015-07","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1503","","","","0"
"2015-08","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1339","","","","0"
"2015-09","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1196","","","","0"
"2015-10","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1317","","","","0"
"2015-11","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1574","","","","0"
"2015-12","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","2118","","","","0"
"2016-01","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1469","","","","0"
"2016-02","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1526","","","","0"
"2016-03","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1732","","","","0"
"2016-04","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","2005","","","","0"
"2016-05","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","2035","","","","0"
"2016-06","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","2363","","","","0"
"2016-07","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1718","","","","0"
"2016-08","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1832","","","","0"
"2016-09","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1693","","","","0"
"2016-10","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1365","","","","0"
"2016-11","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1611","","","","0"
"2016-12","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","2077","","","","0"
"2017-01","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1350","","","","0"
"2017-02","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1171","","","","0"
"2017-03","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1369","","","","0"
"2017-04","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1305","","","","0"
"2017-05","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1552","","","","0"
"2017-06","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1962","","","","0"
"2017-07","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","2592","","","","0"
"2017-08","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","2345","","","","0"
"2017-09","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1649","","","","0"
"2017-10","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1695","","","","0"
"2017-11","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1241","","","","0"
"2017-12","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","995","","","","0"
"2018-01","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1269","","","","0"
"2018-02","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1484","","","","0"
"2018-03","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1393","","","","0"
"2018-04","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1377","","","","0"
"2018-05","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1739","","","","0"
"2018-06","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1389","","","","0"
"2018-07","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1129","","","","0"
"2018-08","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1201","","","","0"
"2018-09","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1073","","","","0"
"2018-10","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1287","","","","0"
"2018-11","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1458","","","","0"
"2018-12","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1149","","","","0"
"2019-01","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1097","","","","0"
"2019-02","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","836","","","","0"
"2019-03","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1055","","","","0"
"2019-04","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1538","","","","0"
"2019-05","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","2248","","","","0"
"2019-06","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","4002","","","","0"
"2019-07","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","3838","","","","0"
"2019-08","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","3130","","","","0"
"2019-09","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","2369","","","","0"
"2019-10","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","2433","","","","0"
"2019-11","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","2052","","","","0"
"2019-12","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1696","","","","0"
"2020-01","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1705","","","","0"
"2020-02","Canada","2016A000011124","Fixed rate, funds advanced, residential mortgages, insured, from 3 to less than 5 years","Dollars","Dollars","81","millions","6","v122667728","1.5.1","1718","","","","0"
